Corrente do Motor;Taxa da Balanca
19,2;70,53902152
19,2;54,79803472
11,886;54,79803472
11,886;50,12424032
11,886;50,12424032
11,314;50,12424032
11,314;57,6067206
15,771;57,6067206
15,771;72,72600456
21,886;76,40037123
21,886;87,25592011
26,971;94,60465344
26,971;99,08885052
25,629;99,08885052
25,629;99,08885052
25,629;95,94947164
19,371;84,92637164
19,371;72,52317952
15,857;72,52317952
15,857;63,88106912
13;63,88106912
13;62,16587476
15,886;62,16587476
15,886;62,16587476
15,886;63,57242232
18,286;63,57242232
18,286;65,17297644
16,686;65,17297644
16,686;64,06184796
16,371;64,06184796
16,371;59,49387532
14,457;59,49387532
14,457;59,49387532
14,457;55,19045708
14,2;55,19045708
14,2;51,14277476
13,571;51,14277476
13,571;47,91521108
13,143;47,91521108
13,143;41,77313976
11,943;41,77313976
11,943;32,93261356
11,943;32,93261356
9,829;32,93261356
9,829;26,06742688
9,171;26,06742688
9,171;19,74016748
8,657;19,74016748
8,657;15,3882476
8,629;15,3882476
8,629;12,35469048
8,629;12,35469048
8,514;12,35469048
8,514;8,83611696
8,057;8,83611696
8,057;7,63680368
8,143;7,63680368
8,143;15,75862376
9,057;15,75862376
9,057;30,67949192
12,771;30,67949192
12,771;30,67949192
12,771;44,54214248
15,543;44,54214248
15,543;58,45329468
17,457;58,45329468
17,457;70,96230856
23,257;78,31104189
23,257;87,98050521
22,229;86,14332188
22,229;86,14332188
22,229;93,01732704
23,2;94,85451037
23,2;98,61559209
27,343;102,2899588
27,343;100,1867513
21,857;92,83801795
21,857;83,68884495
16,343;80,01447828
16,343;80,01447828
16,343;68,90319348
13,6;68,90319348
13,6;63,46219132
15,086;63,46219132
15,086;65,3890292
18,086;65,3890292
18,086;65,3890292
19,143;68,99137828
19,143;68,99137828
19,143;73,98263796
19,229;73,98263796
19,229;76,39890148
20,4;80,07326815
20,4;77,21608063
18,257;73,54171396
18,257;68,72682388
16,086;68,72682388
16,086;68,72682388
16,514;65,13329328
16,514;65,13329328
16,514;62,40397372
16,257;62,40397372
16,257;61,00624464
15,457;61,00624464
15,457;62,82285152
16;62,82285152
16;63,5591946
16,343;63,5591946
16,343;63,5591946
16,343;65,64917436
17,886;65,64917436
17,886;66,98517408
16,6;66,98517408
16,6;64,0883034
14,914;64,0883034
14,914;64,0883034
14,6;59,39687204
14,6;59,39687204
14,6;56,42063504
14,086;56,42063504
14,086;55,9091632
14,6;55,9091632
14,6;57,31571076
15,6;57,31571076
15,6;55,74161208
15,829;55,74161208
15,829;55,74161208
15,829;50,75476164
13,714;50,75476164
13,714;47,509561
12,571;47,509561
12,571;42,50948284
11,257;42,50948284
11,257;35,70602552
10,6;35,70602552
10,6;35,70602552
10,6;29,83291784
9,8;29,83291784
9,8;27,10800752
9,457;27,10800752
9,457;24,46246352
9;24,46246352
9;16,50819456
8,629;16,50819456
8,629;16,50819456
8,143;8,21000488
8,143;8,21000488
8,143;8,44810384
8,029;8,44810384
8,029;15,08401004
8,343;15,08401004
8,343;25,00920928
9,286;25,00920928
9,286;25,00920928
11,057;36,62755668
11,057;36,62755668
11,057;47,3331914
13,857;47,3331914
13,857;57,02911016
15,571;57,02911016
15,571;64,98778836
18,571;64,98778836
18,571;64,98778836
17,914;70,39792584
17,914;70,39792584
17,914;75,92270356
19,343;75,92270356
19,343;80,83900616
20,4;84,51337283
20,4;87,52929299
20,771;87,52929299
20,771;88,37586707
20,771;88,37586707
19,343;84,7015004
19,343;84,37962588
19,829;84,37962588
19,829;85,0101472
19,543;85,0101472
19,543;86,11686644
19,686;86,11686644
19,686;84,59567864
20,057;88,27004531
20,057;88,27004531
20,057;83,96221783
16,429;80,28785116
16,429;74,66607016
15,886;74,66607016
15,886;68,5195896
16,143;68,5195896
16,143;68,24180748
16,771;68,24180748
16,771;68,24180748
16,771;73,32125196
18,314;73,32125196
18,314;82,35137548
24,829;91,53729215
24,829;97,23843947
22,543;93,5640728
22,543;92,09579588
20,314;90,25861255
20,314;90,25861255
20,314;82,67031051
16,457;78,99594384
16,457;75,7727894
14,114;75,7727894
14,114;76,79573308
19,457;76,79573308
19,457;75,38918552
17,6;75,38918552
17,6;70,82562212
15,086;70,82562212
15,086;70,82562212
15,086;65,70649448
14,857;65,70649448
14,857;62,9639472
15,514;62,9639472
15,514;63,04772276
15,4;63,04772276
15,4;63,04772276
16,257;64,49395348
16,257;64,49395348
16,257;66,52220388
15,971;66,52220388
15,971;71,81329188
16,514;71,81329188
16,514;76,36362756
20,171;80,03799423
20,171;81,06093791
17,629;77,38657124
17,629;77,38657124
17,629;73,75776672
15,857;73,75776672
15,857;64,05302948
14,257;64,05302948
14,257;58,973585
13,8;58,973585
13,8;56,7028264
14,6;56,7028264
14,6;56,7028264
14,6;54,41443084
14,771;54,41443084
14,771;53,02992948
13,6;53,02992948
13,6;49,16743524
11,543;49,16743524
11,543;41,03238744
10,829;41,03238744
10,829;41,03238744
10,829;32,27122756
9,371;32,27122756
9,371;25,8161002
9,086;25,8161002
9,086;21,22608136
8,914;21,22608136
8,914;21,22608136
8,771;18,6951776
8,771;18,6951776
8,771;14,87236652
8,6;14,87236652
8,6;11,02750924
8,371;11,02750924
8,371;14,55931048
9,4;14,55931048
9,4;26,59653568
12,2;26,59653568
12,2;26,59653568
12,2;41,80841368
